Voti Fantacalcio 16ª giornata di campionato;;;;;;;;;;;;
Solo su www.fantacalcio.it i voti ufficiali per la tua lega;;;;;;;;;;;;
QUESTO FILE NON PUO' ESSERE RIPRODOTTO NE' PUBBLICATO SU ALTRI SITI INTERNET;;;;;;;;;;;;
E' DA CONSIDERARSI AD USO PERSONALE ESCLUSIVO DEGLI ISCRITTI DI FANTACALCIO.IT;;;;;;;;;;;;
Atalanta;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
1933;C;Mandragora;7;1;0;0;0;0;0;0;0;0
4349;C;Nicolussi Caviglia;6*;0;0;0;0;0;0;1;0;0
4465;C;Fagioli;7;0;0;0;0;0;0;0;0;2
5800;C;Gudmundsson A.;7.5;1;0;0;0;0;0;0;0;0
6294;C;Ndour;7;1;0;0;0;0;0;0;0;0
2097;A;Kean;7.5;2;0;0;0;0;0;0;0;0
2762;A;Kouamè;6;0;0;0;0;0;0;0;0;0
4359;A;Piccoli;6;0;0;0;0;0;0;0;0;0
6619;ALL;Vanoli;7.5;0;0;0;0;0;0;0;0;0
Genoa;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
188;P;Leali;4.5;0;0;0;0;0;0;0;1;0
219;P;Sommariva;5;0;1;0;0;0;0;0;0;0
2593;D;Martin;6*;0;0;0;0;0;0;0;0;0
5514;D;Vasquez;6.5;0;0;0;0;0;0;0;0;0
6660;D;Marcandalli;6.5;0;0;0;0;0;0;0;0;0
6814;D;Norton-Cuffy;5;0;0;0;0;0;0;0;0;0
6977;D;Otoa;6.5;0;0;0;0;0;0;0;0;0
4404;C;Thorsby;6;0;0;0;0;0;0;1;0;0
4427;C;Malinovskyi;6;0;0;0;0;0;0;0;0;0
5791;C;Frendrup;7;0;0;0;0;0;0;0;0;0
6020;C;Ellertsson;6.5;0;0;0;0;0;0;0;0;0
6917;C;Masini;6*;0;0;0;0;0;0;0;0;0
4923;A;Colombo;6;0;0;0;0;0;0;0;0;0
5506;A;Ekuban;6.5;0;0;0;0;0;0;0;0;0
6164;A;Vitinha O.;6;0;0;0;0;0;0;0;0;0
463;ALL;De Rossi;6.5;0;0;0;0;0;0;0;0;0
Inter;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
2428;P;Sommer;6.5;0;0;0;0;0;0;0;0;0
513;D;Acerbi;6;0;0;0;0;0;0;0;0;0
2120;D;Bastoni;6.5;0;0;0;0;0;0;0;0;0
4159;D;Akanji;6;0;0;0;0;0;0;0;0;0
5877;D;Carlos Augusto;6.5;0;0;0;0;0;0;0;0;0
152;C;Zielinski;6;0;0;0;0;0;0;0;0;0
1870;C;Barella;6;0;0;0;0;0;0;0;0;0
2529;C;Mkhitaryan;6;0;0;0;0;0;0;0;0;0
2848;C;Frattesi;6;0;0;0;0;0;0;0;0;0
5301;C;Luis Henrique;6;0;0;0;0;0;0;1;0;0
6274;C;Diouf;5;0;0;0;0;0;0;0;0;0
7070;C;Sucic P.;6*;0;0;0;0;0;0;0;0;0
2764;A;Martinez L.;6.5;0;0;0;0;0;0;0;0;0
4871;A;Thuram;5.5;0;0;0;0;0;0;1;0;0
6669;A;Bonny;5.5;0;0;0;0;0;0;0;0;0
7071;A;Esposito F.P.;7;1;0;0;0;0;0;0;0;0
7043;ALL;Chivu;6.5;0;0;0;0;0;0;0;0;0
Juventus;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
5876;P;Di Gregorio;6;0;1;0;0;0;0;0;0;0
294;D;Rugani;6;0;0;0;0;0;0;0;0;0
2788;D;Bremer;6.5;0;0;0;0;0;0;0;0;0
4976;D;Kalulu;6;0;0;0;0;0;0;0;0;0
5520;D;Cambiaso;6.5;0;0;0;0;0;0;0;0;1
6766;D;Kelly L.;6;0;0;0;0;0;0;0;0;0
827;C;Locatelli;6.5;0;0;0;0;0;0;0;0;0
4711;C;Kostic;6*;0;0;0;0;0;0;0;0;0
4973;C;McKennie;6.5;0;0;0;0;0;0;1;0;1
5562;C;Thuram K.;6.5;0;0;0;0;0;0;0;0;0
5761;C;Zhegrova;6;0;0;0;0;0;0;0;0;0
5813;C;Miretti;6*;0;0;0;0;0;0;0;0;0
6884;C;Conceicao;7;1;0;0;0;0;0;1;0;0
5544;A;David;6*;0;0;0;0;0;0;0;0;0
6314;A;Openda;7;1;0;0;0;0;0;0;0;0
6434;A;Yildiz;7;0;0;0;0;0;0;0;0;0
782;ALL;Spalletti;6.5;0;0;0;0;0;0;0;0;0
Lazio;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
2814;P;Provedel;6;0;0;0;0;0;0;0;0;0
460;D;Romagnoli;6;0;0;0;0;0;0;1;0;0
2188;D;Marusic;6;0;0;0;0;0;0;0;0;0
2263;D;Lazzari;6*;0;0;0;0;0;0;0;0;0
2728;D;Pellegrini Lu.;6;0;0;0;0;0;0;0;0;0
5833;D;Gila;6.5;0;0;0;0;0;0;1;0;0
181;C;Vecino;5.5;0;0;0;0;0;0;0;0;0
333;C;Cataldi;5.5;0;0;0;0;0;0;0;0;0
4186;C;Guendouzi;6;0;0;0;0;0;0;1;0;0
6191;C;Belahyane;6;0;0;0;0;0;0;0;0;0
2489;A;Pedro;5.5;0;0;0;0;0;0;1;0;0
5500;A;Cancellieri;5.5;0;0;0;0;0;0;0;0;0
6226;A;Castellanos;5;0;0;0;0;0;0;0;0;0
6556;A;Noslin;5.5;0;0;0;0;0;0;0;0;0
688;ALL;Sarri;5.5;0;0;0;0;0;0;0;0;0
Lecce;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
2134;P;Falcone;7;0;1;0;0;0;0;0;0;0
4502;D;Gallo;6;0;0;0;0;0;0;0;0;0
6989;D;Tiago Gabriel;6;0;0;0;0;0;0;0;0;0
6990;D;Veiga D.;6.5;0;0;0;0;0;0;1;0;0
7240;D;Siebert;6.5;0;0;0;0;0;0;0;0;0
2839;C;Sottil;6.5;0;0;0;0;0;0;0;0;0
5457;C;Maleh;6;0;0;0;0;0;0;0;0;0
5504;C;Coulibaly L.;6.5;0;0;0;0;0;0;0;0;0
6410;C;Kaba;6;0;0;0;0;0;0;0;0;0
6549;C;Pierotti;6;0;0;0;0;0;0;0;0;0
6634;C;Tete Morente;5.5;0;0;0;0;0;0;0;0;0
7246;C;Sala A.;6*;0;0;0;0;0;0;0;0;0
7318;C;Gandelman;6;0;0;0;0;0;0;0;0;0
7001;A;N'Dri;6*;0;0;0;0;0;0;0;0;0
7252;A;Stulic;6;0;0;0;0;0;0;0;0;0
691;ALL;Di Francesco;6;0;0;0;0;0;0;0;0;0
Milan;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
4312;P;Maignan;8;0;1;0;0;0;0;0;0;0
4401;D;Gabbia;5.5;0;0;0;0;0;0;0;0;0
4751;D;Tomori;5.5;0;0;0;0;0;0;0;0;0
5739;D;De Winter;6;0;0;0;0;0;0;0;0;0
6496;D;Bartesaghi;5.5;0;0;0;0;0;0;0;0;0
7211;D;Athekame;6*;0;0;0;0;0;0;0;0;0
2379;C;Rabiot;8;2;0;0;0;0;0;0;0;0
2606;C;Modric;6;0;0;0;0;0;0;0;0;0
4199;C;Loftus-Cheek;6;0;0;0;0;0;0;0;0;0
4686;C;Fofana Y.;5.5;0;0;0;0;0;0;0;0;0
4892;C;Saelemaekers;6;0;0;0;0;0;0;0;0;0
5453;C;Ricci S.;6;0;0;0;0;0;0;0;0;0
7203;C;Jashari;6*;0;0;0;0;0;0;0;0;0
2678;A;Fullkrug;6;0;0;0;0;0;0;0;0;0
4510;A;Leao;6;0;0;0;0;0;0;0;0;1
4728;A;Nkunku;6.5;0;0;0;0;1;0;0;0;0
686;ALL;Allegri;6.5;0;0;0;0;0;0;0;0;0
Napoli;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
2170;P;Milinkovic-Savic V.;6;0;0;0;0;0;0;0;0;0
1852;D;Spinazzola;6;0;0;0;0;0;0;0;0;0
2724;D;Buongiorno;6;0;0;0;0;0;0;0;0;0
2816;D;Di Lorenzo;6.5;0;0;0;0;0;0;0;0;0
4409;D;Rrahmani;6.5;0;0;0;0;0;0;0;0;0
5481;D;Mazzocchi;6;0;0;0;0;0;0;0;0;0
5840;D;Olivera;5.5;0;0;0;0;0;0;0;0;0
536;C;Politano;5.5;0;0;0;0;0;0;0;0;0
4287;C;Lobotka;6;0;0;0;0;0;0;0;0;0
4479;C;Elmas;5.5;0;0;0;0;0;0;0;0;0
4777;C;McTominay;6;0;0;0;0;0;0;0;0;0
6831;C;Neres;5.5;0;0;0;0;0;0;1;0;0
7223;C;Vergara;6*;0;0;0;0;0;0;0;0;0
6052;A;Hojlund;5;0;0;0;0;0;0;0;0;0
6215;A;Lucca;6*;0;0;0;0;0;0;0;0;0
7120;A;Lang;5.5;0;0;0;0;0;0;0;0;0
4416;ALL;Conte;5;0;0;0;0;0;0;0;0;0
Parma;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
5338;P;Rinaldi;7;0;0;0;0;0;0;1;0;0
5307;D;Valenti;7;0;0;0;0;0;0;0;0;0
5862;D;Valeri;6;0;0;0;0;0;0;0;0;0
6663;D;Circati;6.5;0;0;0;0;0;0;0;0;0
6664;D;Delprato;6.5;0;0;0;0;0;0;0;0;0
7235;D;Troilo;6.5;0;0;0;0;0;0;1;0;0
7255;D;Britschgi;6;0;0;0;0;0;0;1;0;0
5290;C;Estevez;6.5;0;0;0;0;0;0;0;0;0
6666;C;Bernabè;6;0;0;0;0;0;0;0;0;0
6898;C;Keita M.;7;0;0;0;0;0;0;0;0;0
6984;C;Ondrejka;5.5;0;0;0;0;0;0;0;0;0
7138;C;Ordonez C.;6;0;0;0;0;0;0;0;0;0
7209;C;Sorensen O.;6;0;0;0;0;0;0;0;0;0
2155;A;Cutrone;5.5;0;0;0;0;0;0;0;0;0
6667;A;Benedyczak;6*;0;0;0;0;0;0;0;0;0
7023;A;Pellegrino M.;5.5;0;0;0;0;0;0;0;0;0
7065;ALL;Cuesta;7;0;0;0;0;0;0;0;0;0
Pisa;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
2861;P;Semper;6;0;2;0;0;0;0;0;0;0
2273;D;Caracciolo A.;6;0;0;0;0;0;0;0;0;0
2745;D;Calabresi;6;0;0;0;0;0;0;1;0;0
6444;D;Bonfanti;5;0;0;0;0;0;0;1;0;0
7139;D;Canestrelli;5.5;0;0;0;0;0;0;0;0;0
7143;D;Angori;6.5;0;0;0;0;0;0;0;0;0
2334;C;Leris;7;0;0;0;0;0;0;0;0;1
5318;C;Tramoni M.;6.5;0;0;0;0;1;0;0;0;0
5784;C;Aebischer;6;0;0;0;0;0;0;0;0;0
7145;C;Piccinini G.;5.5;0;0;0;0;0;0;0;0;0
7146;C;Tourè I.;6;0;0;0;0;0;0;0;0;0
7147;C;Hojholt;5;0;0;0;0;0;0;0;0;0
7150;C;Vural;6;0;0;0;0;0;0;0;0;0
7254;C;Lorran;6*;0;0;0;0;0;0;0;0;0
5455;A;Moreo;7;1;0;0;0;0;0;0;0;0
6836;A;Meister;5.5;0;0;0;0;0;0;0;0;0
698;ALL;Gilardino;6;0;0;0;0;0;0;0;0;0
Roma;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
5841;P;Svilar;7;0;2;0;0;0;0;0;0;0
2296;D;Mancini;5.5;0;0;0;0;0;0;0;0;0
4657;D;Celik;6;0;0;0;0;0;0;0;0;0
6986;D;Rensch;6.5;0;0;0;0;0;0;0;0;0
7181;D;Wesley;6.5;0;0;0;0;0;0;0;0;0
7260;D;Ziolkowski;6;0;0;0;0;0;0;0;0;0
530;C;Pellegrini Lo.;5.5;0;0;0;0;0;0;0;0;0
779;C;Cristante;5;0;0;0;0;0;0;1;0;0
795;C;El Shaarawy;6;0;0;0;0;0;0;0;0;0
2670;C;Bailey;5.5;0;0;0;0;0;0;0;0;0
5589;C;Konè M.;6;0;0;0;0;0;0;1;0;0
5823;C;Baldanzi;7;1;0;0;0;0;0;0;0;0
309;A;Dybala;5;0;0;0;0;0;0;0;0;0
5734;A;Soulè;5.5;0;0;0;0;0;0;1;0;0
6365;A;Ferguson E.;6;0;0;0;0;0;0;0;0;0
684;ALL;Gasperini;5.5;0;0;0;0;0;0;0;0;0
Sassuolo;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
4236;P;Muric;6.5;0;1;0;0;0;0;0;0;0
4374;D;Walukiewicz;5.5;0;0;0;0;0;0;1;0;0
5851;D;Doig;5;0;0;0;0;0;0;0;0;0
6672;D;Idzes;5.5;0;0;0;0;0;0;1;0;0
6985;D;Candè;6*;0;0;0;0;0;0;0;0;0
7155;D;Muharemovic;6;0;0;0;0;0;0;0;0;0
2528;C;Matic;5.5;0;0;0;0;0;0;1;0;0
5610;C;Vranckx;5.5;0;0;0;0;0;0;0;0;0
5735;C;Volpato;6.5;0;0;0;0;0;0;0;0;0
6246;C;Lipani;5.5;0;0;0;0;0;0;0;0;0
6717;C;Konè I.;6;0;0;0;0;0;0;0;0;0
6815;C;Fadera;6*;0;0;0;0;0;0;0;0;0
1842;A;Pierini;6*;0;0;0;0;0;0;0;0;0
6060;A;Laurientè;5.5;0;0;0;0;0;0;0;0;0
6439;A;Cheddira;5.5;0;0;0;0;0;0;0;0;0
7158;A;Moro L.;5.5;0;0;0;0;0;0;0;0;0
4864;ALL;Grosso;5.5;0;0;0;0;0;0;0;0;0
Torino;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
5320;P;Paleari;6;0;0;0;0;0;0;0;0;0
252;D;Biraghi;6*;0;0;0;0;0;0;0;0;0
4385;D;Lazaro;6;0;0;0;0;0;0;0;0;0
4665;D;Maripan;7;0;0;0;0;0;0;0;0;0
5010;D;Ismajli;6;0;0;0;0;0;0;0;0;0
6426;D;Pedersen;6.5;0;0;0;0;0;0;0;0;0
4890;C;Tameze;7;0;0;0;0;0;0;0;0;0
5007;C;Ilic;6;0;0;0;0;0;0;1;0;0
5687;C;Vlasic;7;0;0;0;0;1;0;0;0;0
5719;C;Asllani;6;0;0;0;0;0;0;0;0;0
5888;C;Casadei;6*;0;0;0;0;0;0;0;0;0
6170;C;Gineitis;6;0;0;0;0;0;0;0;0;0
608;A;Zapata D.;5;0;0;0;0;0;0;0;0;0
2061;A;Simeone;6.5;0;0;0;0;0;0;0;0;0
6145;A;Ngonge;6*;0;0;0;0;0;0;0;0;0
6646;A;Adams C.;6;0;0;0;0;0;0;0;0;0
2248;ALL;Baroni;7;0;0;0;0;0;0;0;0;0
Udinese;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
6462;P;Okoye;4.5;0;0;0;0;0;0;0;1;0
6842;P;Sava;5;0;5;0;0;0;0;0;0;0
4263;D;Kabasele;5.5;0;0;0;0;0;0;0;0;0
5527;D;Zanoli;5.5;0;0;0;0;0;0;1;0;0
5555;D;Kamara H.;6;0;0;0;0;0;0;0;0;0
5820;D;Bertola;5;0;0;0;0;0;0;0;0;0
6485;D;Kristensen T.;4.5;0;0;0;0;0;0;0;0;0
6956;D;Solet;6;1;0;0;0;0;0;0;0;0
2766;C;Zaniolo;6;0;0;0;0;0;0;0;0;0
5850;C;Lovric;5;0;0;0;0;0;0;0;0;0
6680;C;Karlstrom;5.5;0;0;0;0;0;0;0;0;0
6684;C;Ekkelenkamp;5;0;0;0;0;0;0;0;0;0
7198;C;Piotrowski;5;0;0;0;0;0;0;0;0;0
5637;A;Davis K.;5;0;0;0;0;0;0;0;0;0
7249;A;Buksa;5.5;0;0;0;0;0;0;0;0;0
7272;A;Gueye;5.5;0;0;0;0;0;0;0;0;0
6623;ALL;Runjaic;4.5;0;0;0;0;0;0;0;0;0
Verona;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass
4957;P;Montipò;6;0;3;0;0;0;0;0;0;0
5532;D;Bradaric;6;0;0;0;0;0;0;0;0;0
6894;D;Unai Nunez;5;0;0;0;0;0;0;1;0;0
6957;D;Valentini N.;5;0;0;0;0;0;0;0;0;0
7011;D;Slotsager;6;0;0;0;0;0;0;0;0;0
7018;D;Nelsson;5.5;0;0;0;0;0;0;0;0;0
7222;D;Cham;6*;0;0;0;0;0;0;0;0;0
801;C;Gagliardini;6.5;0;0;0;0;0;0;0;0;0
5540;C;Niasse;5.5;0;0;0;0;0;0;0;0;0
6458;C;Serdar;5.5;0;0;0;0;0;0;0;0;0
7010;C;Al-Musrati;5;0;0;0;0;0;0;0;0;0
7028;C;Bernede;6.5;0;0;0;0;0;0;0;0;1
6159;A;Sarr A.;6;0;0;0;0;0;0;0;0;0
6552;A;Orban G.;7;1;0;0;0;0;0;0;0;0
6630;A;Mosquera;6*;0;0;0;0;0;0;0;0;0
7162;A;Giovane;5.5;0;0;0;0;0;0;0;0;0
5497;ALL;Zanetti;5.5;0;0;0;0;0;0;0;0;0
